,transition_type,gene_segment,freq
76,3,"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-3, TRBV6-8",-0.0062131663024287
77,3,"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-8",-0.0031970693188867
78,3,"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-8, TRBV6-3",0.006969951486129
79,3,"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-8, TRBV6-9",0.0083238269546577
80,3,"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-9, TRBV6-8",-2.38010234440081e-05
81,3,"TRBV6-5, TRBV6-6, TRBV6-2, TRBV6-3, TRBV6-8",6.267941983929e-05
82,3,"TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-2, TRBV6-3",-0.0040642436797539
83,3,"TRBV6-6, TRBV6-1, TRBV6-5",0.00017550237555
84,3,"TRBV6-6, TRBV6-5, TRBV6-1, TRBV6-3",-0.0012614542425324
85,3,"TRBV6-6, TRBV6-5, TRBV6-1, TRBV6-8, TRBV6-9",-0.0076580964766971
86,3,TRBV7-2,3.7607651903574e-05
87,3,"TRBV7-2, TRBV7-8",-0.0418875488899661
88,3,TRBV7-3,0.0053724063604039
89,3,"TRBV7-3, TRBV7-4",0.0080856451592682
90,3,TRBV7-6,-0.0070689039628704
91,3,"TRBV7-6, TRBV7-7",1.2535883967858e-05
92,3,"TRBV7-6, TRBV7-7, TRBV7-9",-1.1265139476150098e-05
93,3,"TRBV7-6, TRBV7-9",-2.38010234440081e-05
94,3,"TRBV7-7, TRBV7-6",-2.38010234440081e-05
95,3,"TRBV7-8, TRBV7-2",0.0614797872118505
96,3,TRBV7-9,0.0130995559699789
97,3,"TRBV7-9, TRBV7-6",-0.0001502590466649
98,3,TRBV9,-0.0006630991805497
0,3,TRBV1,0.000425954173042
1,3,TRBV10-1,0.0004343522474007
2,3,TRBV10-2,-0.0038416477168441
3,3,TRBV10-3,1.0304625758197903e-05
4,3,TRBV11-1,0.000425954173042
5,3,"TRBV11-1, TRBV11-3",0.0023509023716665
6,3,"TRBV11-1, TRBV7-9, TRBV11-3, TRBV5-5, TRBV7-6",2.37963225163183e-06
7,3,TRBV11-2,-0.0116133416867333
8,3,TRBV11-3,-0.0033156316082703
9,3,"TRBV11-3, TRBV11-1",0.0039841126360393
10,3,"TRBV12-3, TRBV12-4",-0.0042722117604382
11,3,TRBV12-4,2.37963225163183e-06
12,3,"TRBV12-4, TRBV12-3",0.0017133352211747
13,3,TRBV12-5,0.0025152712899742
14,3,TRBV13,-7.5941926117099394e-06
15,3,TRBV14,0.0052308549719527
16,3,"TRBV14, TRBV3-1, TRBV3-2, TRBV4-2",-1.23534571149736e-05
17,3,TRBV15,0.029990626205276
18,3,TRBV16,-0.0011488715116925
19,3,TRBV18,-0.0096140699964817
20,3,TRBV19,0.0258369016345741
21,3,TRBV2,0.0014431775991331
22,3,TRBV20-1,-0.0002668816260781
